建全央视频道,#genre#
老王夸我帅 神貂侠侣·小笼包版姑姑上线,http://txtest-xp2p.p2p.huya.com/src/1423787869-1423787869-6115122333796532224-2847699194-10057-A-0-1-imgplus.xs
力哥视 恐怖电影找力哥,http://txtest-xp2p.p2p.huya.com/src/1199557791348-1199557791348-5419886936686854144-2399115706152-10057-A-0-1.xs
老司机 成龙历险记·动画社会我阿福乌鸦坐飞机	,http://txtest-xp2p.p2p.huya.com/src/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.xs
会唱歌的小野猫 胡八一胖子沙漠古城找鬼洞,http://txtest-xp2p.p2p.huya.com/src/1423782025-1423782025-6115097234007654400-2847687506-10057-A-0-1.xs
止戈电影 豆瓣8.2，一部黑暗到骨子里的悬疑片，不是所有真相都能被接受,http://txtest-xp2p.p2p.huya.com/src/1199522933703-1199522933703-5270174491396276224-2399045990862-10057-A-0-1.xs
非凡武林 碧血剑8：袁承志闯荡江湖大战青竹帮，混元功显威，经典之战！,http://txtest-xp2p.p2p.huya.com/src/1279520922847-1279520922847-16817528283867381760-2559041969150-10057-A-0-1.xs
母胎solo二百年 韦小宝泡妞秘籍·山鸡哥,http://txtest-xp2p.p2p.huya.com/src/1524418114-1524418114-6547325945059999744-3048959684-10057-A-0-1.xs
大懒猫 精彩古装轮播,http://txtest-xp2p.p2p.huya.com/src/1524434091-1524434091-6547394565752487936-3048991638-10057-A-0-1.xs
昵称违规-QQFbPxwM1A 狄仁杰：元芳 你怎幺看？	,http://txtest-xp2p.p2p.huya.com/src/1423787855-1423787855-6115122273666990080-2847699166-10057-A-0-1.xs
南西视频 动画路飞带领大家向顶上前进,http://txtest-xp2p.p2p.huya.com/src/1199512045291-1199512045291-5223409117950902272-2399024214038-10057-A-0-1.xs
杀马特死神 看小品·春晚经典非看不可,http://txtest-xp2p.p2p.huya.com/src/1423782031-1423782031-6115097259777458176-2847687518-10057-A-0-1.xs
凌莲 你怎幺看待六子哥,http://txtest-xp2p.p2p.huya.com/src/1524439854-1524439854-6547419317649014784-3049003164-10057-A-0-1-imgplus.xs
铁血真汉子 国产悬疑精选·智商在线,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253862-10057-A-0-1.xs
No1常在心 搞笑的一家人,http://txtest-xp2p.p2p.huya.com/src/1394565211-1394565211-5989611973384339456-2789253878-10057-A-0-1.xs
种瓜得弟弟 夏雪夏雨夏冰雹,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2847687508-10057-A-0-1.xs
加班狗 yi馆笑传 oh长地久,http://txtest-xp2p.p2p.huya.com/src/1449698185-1449698185-6226406293645557760-2847687566-10057-A-0-1.xs
大侠 快来追！yang光的快乐生活,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-3049003162-10057-A-0-1.xs
二次元控 丐帮帮主乔峰驾到·樊少皇老戏骨,http://txtest-xp2p.p2p.huya.com/src/1423782083-1423782083-6115097483115757568-2847687622-10057-A-0-1.xs
童可可 你还记得大明湖畔的夏雨荷吗？,http://txtest-xp2p.p2p.huya.com/src/1423787874-1423787874-6115122355271368704-2847699204-10057-A-0-1.xs
成长学院 中国通史-上下五千年,http://txtest-xp2p.p2p.huya.com/src/1099531752680-1099531752680-86435804515139584-2199063628816-10057-A-0-1.xs
北岛南城 产科共同见证生与si,http://txtest-xp2p.p2p.huya.com/src/1524418076-1524418076-6547325781851242496-3048959608-10057-A-0-1.xs
缔爵丶小阿杜 《龙珠超动画》一口气看完龙珠超4,http://txtest-xp2p.p2p.huya.com/src/2293333915-2293333915-9849794163732643840-4586791286-10057-A-0-1.xs
Fight、Girl 【科幻系列】硬核浪漫,http://txtest-xp2p.p2p.huya.com/src/1423782061-1423782061-6115097388626477056-2847687578-10057-A-0-1.xs
西红柿 【欢le颂】22楼姐妹花,http://txtest-xp2p.p2p.huya.com/src/1524418105-1524418105-6547325906405294080-3048959666-10057-A-0-1.xs
呆萌小岳岳 一代枭雄为报父仇励精图治,http://txtest-xp2p.p2p.huya.com/src/1394565206-1394565206-5989611951909502976-2789253868-10057-A-0-1.xs
小妖孽 在哪儿跌倒的还得在哪儿爬起来,http://txtest-xp2p.p2p.huya.com/src/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.xs
茱丽叶 葛二蛋成长之路,http://txtest-xp2p.p2p.huya.com/src/1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1.xs
HelloKitty 【猫和老鼠动画】汤姆和杰瑞的故事,http://txtest-xp2p.p2p.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.xs
阿良说剧 绝命毒师5-16，老白铲除了所有威胁，最终带着遗憾自首,http://txtest-xp2p.p2p.huya.com/src/1199526558405-1199526558405-5285742467944022016-2399053240266-10057-A-0-1.xs
DD-解说 新七龙珠动画，武林大会,http://txtest-xp2p.p2p.huya.com/src/1199588542242-1199588542242-5551961020739616768-2399177207940-10057-A-0-1.xs
全优少年 【经典】桃园结义三兄弟	,http://txtest-xp2p.p2p.huya.com/src/1524439845-1524439845-6547419278994309120-3049003146-10057-A-0-1.xs
荒野达人 芈月和她的三个爱人,http://txtest-xp2p.p2p.huya.com/src/1423787884-1423787884-6115122398221041664-2847699224-10057-A-0-1.xs
大鱼爱路飞 动画7四战快看系列【21-24】,http://txtest-xp2p.p2p.huya.com/src/1199590495159-1199590495159-5560348735386419200-2399181113774-10057-A-0-1.xs
扫地僧 中国百年老字号百草厅,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253858-10057-A-0-1.xs
亿凡-邯郸电影院 【僵尸】【恐怖】女鬼喜剧电影,http://txtest-xp2p.p2p.huya.com/src/1199581074551-1199581074551-5519887532117983232-2399162272558-10057-A-0-1.xs
糊了的胡萝卜动画 【速看-足球小将16期】南葛遭遇强敌-小翼尝试曲线射门,http://txtest-xp2p.p2p.huya.com/src/2391983955-2391983955-10273492859281735680-4784091366-10057-A-0-1.xs
喝一碗杏仁茶 动画奥特曼中那些你不知道的秘密！,http://txtest-xp2p.p2p.huya.com/src/1099531752759-1099531752759-86436143817555968-2199063628974-10057-A-0-1.xs
良少聊漫威 《蜘蛛侠英雄远征》，神秘客的阴险狡诈，让蜘蛛侠陷入众矢之地,http://txtest-xp2p.p2p.huya.com/src/1199582668017-1199582668017-5526731416475271168-2399165459490-10057-A-0-1.xs
蓶1淳爷 【黑帮大片】山鸡哥重现江湖	,http://txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1-imgplus.xs
楚门聊电影 一道闪电劈中火箭，导致火箭意外发射《美剧》天蝎,http://txtest-xp2p.p2p.huya.com/src/2322561713-2322561713-9975326600276738048-4645246882-10057-A-0-1.xs
学妹爱学长 【警匪】不会当卧底的警察不是好卧底,http://txtest-xp2p.p2p.huya.com/src/1423782050-1423782050-6115097341381836800-2847687556-10057-A-0-1-imgplus.xs
Adam短发 海贼王我抢了尾田的笔：动画从奥哈拉屠魔令到空白的一百年,http://txtest-xp2p.p2p.huya.com/src/1199532313878-1199532313878-5310462036252033024-2399064751212-10057-A-0-1.xs
树袋熊小九九 【五福星】每天都要快乐哦,http://txtest-xp2p.p2p.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.xs
小牡蛎 这些都是高智商的罪犯,http://txtest-xp2p.p2p.huya.com/src/1423787865-1423787865-6115122316616663040-2847699186-10057-A-0-1-imgplus.xs
DD-VVqin 大笑江湖：别太放肆没什幺用,http://txtest-xp2p.p2p.huya.com/src/1199584094118-1199584094118-5532856473631064064-2399168311692-10057-A-0-1.xs
建全斗鱼,#genre#
【RM-轮播】轮播模式！-24H欢乐不断,http://epg.112114.xyz/douyu/7298973
【RM-点播】点播模式！-24H欢乐不断,http://epg.112114.xyz/douyu/131977
✨神乐✨华语电影沉腾周星驰,http://epg.112114.xyz/douyu/85894
【2个好友正在看✨】想要从头再来的勇气。,http://epg.112114.xyz/douyu/6079455
【德善】这样胡同就是,用时间来造就朋友,http://epg.112114.xyz/douyu/8600645
九幽将军更新~直播间左下看当前内容,http://epg.112114.xyz/douyu/10650322
「橙记」「最热门港剧直播间」,http://epg.112114.xyz/douyu/4549169
❤️可乐❤️电影欧美传奇,http://epg.112114.xyz/douyu/20415
❤️怡宝❤️女朋友陪看,http://epg.112114.xyz/douyu/434971
UP主最新视频合集！,http://epg.112114.xyz/douyu/10074407
满嘴顺口溜想考研啊-+-,http://epg.112114.xyz/douyu/1274132
赛博战争,http://epg.112114.xyz/douyu/10919921
【法证】十个环境证据,比十个证人还管用,http://epg.112114.xyz/douyu/9019945
【小鸽剧看】华语热门剧,http://epg.112114.xyz/douyu/3928
国强四阿哥九子夺嫡,http://epg.112114.xyz/douyu/4944033
懒猫美食家点播,http://epg.112114.xyz/douyu/260322
【悍匪】技术学院,http://epg.112114.xyz/douyu/922564
【米陪看】60帧漫画真实电影人互动,http://epg.112114.xyz/douyu/6537888
【蓝翔】电视剧,http://epg.112114.xyz/douyu/7459925
【万合天宜】王大锤情怀上线,http://epg.112114.xyz/douyu/9220456
【特辑】鱼翅券派送中,http://epg.112114.xyz/douyu/3637778
正常开播,欢迎欢迎,http://epg.112114.xyz/douyu/319576
已经更新聊聊武侠与江湖,http://epg.112114.xyz/douyu/8986636
【雍正】人无伤虎意虎有吃人心,http://epg.112114.xyz/douyu/9650836
【邵氏影院】经典武侠动作老电影你懂的,http://epg.112114.xyz/douyu/4246519
【麓山迷踪】邪虐异染绝,http://epg.112114.xyz/douyu/4505431
【牛叔】N分钟带你看大片,http://epg.112114.xyz/douyu/2758565
【樊胜美】天下无不散宴席,除了你自己,http://epg.112114.xyz/douyu/3756989
【宇哥】极限惊惊,无限浪,x,http://epg.12114.8yz/douyu/douyu/8651489
【片片】片荒的时候看片片,http://epg.112114.xyz/douyu/4258555
【樱木花道灌篮】PP动漫精彩解说,http://epg.112114.xyz/douyu/9837291
走进“柯”学,西瓜讲柯南的案子~,http://epg.112114.xyz/douyu/9065082
【贝贝】军旅历史古装喜剧动作,http://epg.112114.xyz/douyu/431460
【女神金】60帧蓝光刀刀陪看,http://11112epg.xyz/douyu7ep14.xyz/douyu147764
【周末电影】你很会打吗？,http://epg.112114.xyz/douyu/3637765
经典武侠解说,http://epg.112114.xyz/douyu/9649681
【恐怖影厅】胆小勿入,http://epg.112114.xyz/douyu/3637726
开心锤子,开心快乐每一天！,http://epg.112114.xyz/douyu/9018297
【虫哥】魔性吐槽童年回忆,http://epg.112114.xyz/douyu/8915074
【体育】聊聊科比、乔丹传奇故事,http://epg.112114.xyz/douyu/8434598
斗鱼水友最爱看的电影都在这了,http://epg.112114.xyz/douyu/10240553
【粉丝】精彩故事,解说连看,http://epg.112114.xyz/douyu/3508304
【洗碗君】解说爷青回！,http://epg.112114.xyz/douyu/9446706
【片】最专业的故事解说,http://epg.112114.xyz/douyu/9338839
你好.我叫牛奶,http://epg.112114.xyz/douyu/7494871
朔迷离的箱子里隐藏着什幺？,http://epg.112114.xyz/douyu/610972
✨周星驰✨星爷华语成龙电影神乐,http://epg.112114.xyz/douyu/122402
【自练习椁】大道龙行有飘忽隐现是龙身,http://epg.112114.xyz/douyu/9292503
【庆帝】云淡风轻正闲处,鲜衣怒马少年时,http://epg.112114.xyz/douyu/7489563
【蓝翔】弹幕天团、下饭神剧,http://epg.112114.xyz/douyu/276200
互联网电阻,http://epg.112114.xyz/douyu/10102281
【龙门】天山勾地火,宝塔镇蛇妖,http://epg.112114.xyz/douyu/9650860
【漫威】漫威主线剧情最佳观影顺序,http://epg.112114.xyz/douyu/6140589
【猫和老鼠】汤姆和杰瑞童年回忆,http://epg.112114.xyz/douyu/7888428
【豆瓣高分】历史最佳影片大放送,http://epg.11114.xyz/douyu/8770422
【刘德华】庆祝华仔出道40周年,http://epg.112114.xyz/douyu/2516864
【喜剧】经典喜剧专场,http://epg.112114.xyz/douyu/9650887
祝腿腿儿生日快乐吖(*ˉ︶ˉ*),http://epg.112114.xyz/douyu/9461178
周扒片深入解说,http://epg.112114.xyz/douyu/6434857
【悬疑】古今中外犯罪录,http://epg.112114.xyz/douyu/9171887
宇宙的尽头是什幺？,http://epg.112114.xyz/douyu/9456028
我不懂dota2的直播间,http://epg.112114.xyz/douyu/7620081
✨贝爷影厅✨经典故事场景灾难巨兽,http://epg.112114.xyz/douyu/252802
【韦小宝】春辞小院离影,夜受轻衫漠香,http://epg.112114.xyz/douyu/7473576
【枪战】枪神在此,无敌,http://epg.112114.xyz/douyu/10240510
都市/喜剧大片天天看,http://epg.112114.xyz/douyu/10240539
【悬疑】午夜惊惊乐园,点上关注带你探险！,http://epg.112114.xyz/douyu/9075333
【康熙】张国立在线扫H恶除,http://epg.112114.xyz/douyu/7550220
【小宇搞笑舞】60帧动作喜剧电影,http://epg.112114.xyz/douyu/323876
【霍格沃茨】巨大引发嫉妒,嫉妒导致怨毒,http://epg.112114.xyz/douyu/8814650
【1900电影剧室】经典电影,http://epg.112114.xyz/douyu/7796193
✨贝爷MAX厅✨童话电影经典喜剧,http://epg.112114.xyz/douyu/4332
【红雷】电视剧精讲,http://epg.112114.xyz/douyu/9650131
【悬疑】都市猎奇传说、恐怖故事,http://epg.112114.xyz/douyu/2337939
【Liz陪看】栗子回来啦~,http://epg.112114.xyz/douyu/7254536
下一集看再见,搞笑解说就文西与阿漆,http://epg.112114.xyz/douyu/8737695
漫威迷集,http://epg.112114.xyz/douyu/1713615
【速看】深入了解各种冷门佳作！,http://epg.112114.xyz/douyu/8850682
小时候的记忆~,http://epg.112114.xyz/douyu/7280583
【林正英】凌晨女鬼弹幕护体,http://epg.112114.xyz/douyu/218859
美剧解说不断的精彩,http://epg.112114.xyz/douyu/9643264
【朱棣】笑天下可笑之人,http://epg.112114.xyz/douyu/308752
【番号】入万军丛中,取上将头颅,http://epg.112114.xyz/douyu/8157860
❤️奶丧尸鬼片灾难昆虫恐怖❤️,http://epg.112114.xyz/douyu/263824
【屠龙】凛冬将至,夜王之争,http://epg.112114.xyz/douyu/8945323
已经更新了！星君带你看大片,http://epg.112114.xyz/douyu/8014467
【逃出监狱】兄弟情,是真的,http://epg.112114.xyz/douyu/7575350
✨曾小贤✨胡一菲✨第三季✨第一季✨,http://epg.112114.xyz/douyu/2838296
港片破案~,http://epg.112114.xyz/douyu/6733135
【大秦】秦人不暇自哀,而后人哀之,http://epg.112114.xyz/douyu/1584198
【美食】舌尖上的火锅,美食不可辜负,http://epg.112114.xyz/douyu/9650849
【宋江】梁园虽好不是久恋之家,http://epg.112114.xyz/douyu/3758762
【恐怖】经典恐怖鬼怪剧场,http://epg.112114.xyz/douyu/1165374
【使徒】做兄弟在心里,http://epg.112114.xyz/douyu/7810803
生物全部进化成顶级美食,少年化身成恶魔,http://epg.112114.xyz/douyu/9391292
小时候的经典又来了,http://epg.112114.xyz/douyu/6497736
荒野求生剧情小天地,http://epg.112114.xyz/douyu/9661369
杀死燕双鹰,活捉狄仁杰！,http://epg.112114.xyz/douyu/3439096
【刘德华】24小时不停看,http://epg.112114.xyz/douyu/8985415
【步惊云】金鳞岂是池中物,一遇风云便化龙,http://epg.112114.xyz/douyu/9290755
【变种人】除掉任何我们的人,http://epg.112114.xyz/douyu/9651304
❤️曾小贤❤️胡一菲,http://epg.112114.xyz/douyu/6863367
【隋唐】与君共饮盏中酒,几人哀伤几人愁,http://epg.112114.xyz/douyu/7552568
反手一个好家伙,http://epg.112114.xyz/douyu/7270927
【新人花卷】豆瓣高评分电影,http://epg.112114.xyz/douyu/52787
不要忘记关注哦,http://epg.112114.xyz/douyu/9038894
音乐MV点播（万首曲库）,http://epg.112114.xyz/douyu/3870925
❤️小饼❤️一个神秘的电影直播间,http://epg.112114.xyz/douyu/1735337
❤️冰冰❤️恐怖/经典/搞笑喜剧你一起,http://epg.112114.xyz/douyu/74374
钱债易还情债难偿！,http://epg.112114.xyz/douyu/8595134
粤语电影⭐周驰林正英经典喜剧白话,http://epg.112114.xyz/douyu/6566671
【凌儿️】港剧️破案️,http://epg.112114.xyz/douyu/1377142
【吕不韦】智可以微谋仁可以托财,http://epg.112114.xyz/douyu/8366759
❤️小U❤️丧尸鬼片恐怖恐怖电影,http://epg.112114.xyz/douyu/96577
很高兴认识你7305938,http://epg.112114.xyz/douyu/7305938
【冤案】夫斯乃上蔡布衣,闾巷之黔首,http://epg.112114.xyz/douyu/6706214
sSs女团,缺技术妹妹,缺大气！,http://epg.112114.xyz/douyu/4346416
【刑侦】饿不饿,要不要下一碗面吃呀,http://epg.112114.xyz/douyu/138959
❤️杭州❤六月的每一天都气满满！,http://epg.112114.xyz/douyu/4396972
⭐胡一菲⭐：曾小贤？,http://epg.112114.xyz/douyu/9586235
【吐槽】吐槽一下,快乐一天,http://epg.112114.xyz/douyu/9236042
【鉴证】刑侦破案,线索追凶,http://epg.112114.xyz/douyu/8323493
【更新】最全斗牌、麻将剧集解说,http://epg.112114.xyz/douyu/9559158
狄仁杰：想听我的故事吗,http://epg.112114.xyz/douyu/674441
⭐圆子⭐今天聊天局,http://epg.112114.xyz/douyu/6566658
【瑶瑶】童年抱鬼片恐怖惊槲,http://epg.112114.xyz/douyu/2935323
港剧点播,http://epg.12/douyu/599612
【邦德】再帮我一个忙,让我消失,http://epg.112114.xyz/douyu/9292499
【笑场】喜剧电影专场,http://epg.112114.xyz/douyu/9292492
✨曾小贤✨胡一菲✨第一季✨第三季✨,http://epg.112114.xyz/douyu/5062195
♥️周高清伦♥️MV演唱会杰电影视频,http://epg.112114.xyz/douyu/7537296
【声音女团】Kpop女团点播直播,http://epg.112114.xyz/douyu329667
【天子】愁在秋日里落花逐水流,http://epg.112114.xyz/douyu/7133423
【贝爷影厅】欧美日韩国产2号厅,http://epg.112114.xyz/douyu/36337
【老白和小粉】化学攻击最为致命,http://epg.112114.xyz/douyu/755832
晓妞动漫花园o(∩_∩)o,http://epg.112114.xyz/douyu/426517
【香港赌片】喜剧、黑、动作、武侠、经典,http://epg.112114.xyz/douyu/315457
保级谢谢,http://epg.112114.xyz/douyu/8861179
【s1134】经典故事情节灾难,http://epg.112114.xyz/douyu/248753
迷小雅最新爽剧解说,http://epg.112114.xyz/douyu/9639225
斗鱼音乐MV频道,http://epg.112114.xyz/douyu/3186217
探探头-超清去片片尾,http://epg.112114.xyz/douyu/6648727
芳芳说故事每日更新,http://epg.112114.xyz/douyu/9401905
【恐怖电影】鬼片悲剧丧尸片,http://epg.112114.xyz/douyu/310926
元芳到底看不看,http://epg.112114.xyz/douyu/6027991
【吐槽】疯狂吐槽辣眼雷剧,http://epg.112114.xyz/douyu/9026377
鼎香楼的故事,http://epg.112114.xyz/douyu/299854
【动漫】超燃怀旧经典,http://epg.112114.xyz/douyu/1174353
长工带你一起来追剧,http://epg.112114.xyz/douyu/8869614
快进贱丶许一三多,http://epg.112114.xyz/douyu/7517784
刘哔讲电影,东北话解说嘎嘎强,http://epg.112114.xyz/douyu/2632223
〖师落〗大秦男儿勿忘东出,http://epg.112114.xyz/douyu/6582435
新区无条件发30个648真冲秒榜..*6,http://epg.112114.xyz/douyu/10875070
三国直播间,http://epg.112114.xyz/douyu/6546908
【绅士日常】,http://epg.112114.xyz/douyu/8759139
周末剧场,http://epg.112114.xyz/douyu/7476264
早上醒脑！T-ARA根本停不下来！,http://epg.112114.xyz/douyu/17732
最新奇幻电影解说-宇宙无敌韩三金,http://epg.112114.xyz/douyu/3194372
【鬼兄奇谈】午夜故事,提神醒脑,清凉凉,http://epg.112114.xyz/douyu/8722254
✨动漫✨热血木叶忍者草帽路飞青春,http://epg.112114.xyz/douyu/206858
【恐怖电影】林正英凌晨鬼片,http://epg.112114.xyz/douyu/9275635
超清港剧直播间,http://epg.112114.xyz/douyu/223521
【话事人】粤语【周星驰】【林正英】,http://epg.112114.xyz/douyu/5033502
【粤语电影】吴孟达叔周星驰经典,http://epg.112114.xyz/douyu/1226741
【超清1】上海港剧天地,http://epg.112114.xyz/douyu/4290711
【老王】电影看不停,http://epg.112114.xyz/douyu/9687733
明星与大明星直播间,http://epg.112114.xyz/douyu/2250349
【神探】抱抱抱抱,http://epg.111y1/douyu/784862
【搞笑】下饭神童年回忆,http://epg.112114.xyz/douyu/5422706
经典美剧解说,悬疑故事惊槃,http://epg.112114.xyz/douyu/9123570
女汉子还是女神,看看她讲的电影就知道了,http://epg.112114.xyz/douyu/9395966
各种剧集、连续全解说,http://epg.112114.xyz/douyu/1979257
长片短解,精彩的电影有,http://epg.112114.xyz/douyu/9410946
❤️奶瓶❤️金庸武侠剧,http://epg.112114.xyz/douyu/7644931
漫威与DC,精彩有声漫画,http://epg.112114.xyz/douyu/1952680
【经典武侠】时代的记忆！,http://epg.112114.xyz/douyu/9649701
金庸武侠、古装神剧,http://epg.112114.xyz/douyu/338759
燃爆全网的动作大片都在这里！！！！！！！,http://epg.112114.xyz/douyu/9614847
【南柯名称】类人,智能四分之一84.http://xyz/1122/644910
【大蓝雀】最新神剧爆笑解说,http://epg.112114.xyz/douyu/8656759
【神剧】【燕双鹰】【狄仁杰】,http://epg.112114.xyz/douyu/5875025
【于葛贤格】最会讲电影的贤于来啦,http://epg.112114.xyz/douyu/9461990
一个只讲恐怖电影的电影解说,http://epg.112114.xyz/douyu/8415464
【刘华强】你这呱保熟吗,http://epg.112114.xyz/douyu/2726977
【经典巨制】欧美大片,http://epg.112114.xyz/douyu/2793084
【奥雷】带你看遍奇葩老电影,http://epg.112114.xyz/douyu/1224356
【松轩】速看大片,体味人生,http://epg.112114.xyz/douyu/1524969
全程高能,爆笑如雷,http://epg.112114.xyz/douyu/9638983
有温度的篮球厂牌,http://epg.112114.xyz/douyu/9367541
带你体验宇宙时空之旅,http://epg.112114.xyz/douyu/9439712
范闲、王启年、陈萍~,http://epg.112114.xyz/douyu/5908256
【悬疑烧脑】欢迎侦查宇宙,http://epg.11214.xyz/douyu/8788687
贰哥带你看电影,http://epg.112114.xyz/douyu/9338867
带你看没时间看的电影,http://epg.112114.xyz/douyu/9375743
【犯罪】【真实案件】【刑侦】,http://epg.112114.xyz/douyu/10019937
老刘带你看大片,http://epg.112114.xyz/douyu/3985805
【谁语谁说】精彩电影解说,http://epg.112114.xyz/douyu/8705754
【综艺喜剧影视综艺解说时间到了！,http://epg.112114.xyz/douyu/8657920
【胥渡吧】经典搞笑神配音~,http://epg.112114.xyz/douyu/2040822
最好看的篮球漫画,http://epg.112114.xyz/douyu/9401305
【一目十影】温情解说经典电影,http://epg.112114.xyz/douyu/3643605
俗哥看电影的直播间,http://epg.112114.xyz/douyu/2161818
口音贼重的解说直播间,http://epg.112114.xyz/douyu/9734098
我只担心一件事,我配不上所怕的版权,我http://epg.112114.xyz/douyu/8344251
【天使点播】动漫直播间,http://epg.112114.xyz/douyu/1487654
【史君观影】国产刑侦太剧情了,http://epg.112114.xyz/douyu/9644669
原创惊槃恐怖动画,http://epg.112114.xyz/douyu/9312460
看遍世界各地的剧情,http://epg.112114.xyz/douyu/8834003
【倍速播放】快乐会加倍！,http://epg.112114.xyz/douyu/4105989
【看电影没】深入讲解电影,http://epg.112114.xyz/douyu/9562616
清汤寡水之谜,http://epg.112114.xyz/douyu/3980787
看一只熊解说电影,http://epg.112114.xyz/douyu/9386057
新鲜影剧说,好看的电影、电视剧都在我这里,http://epg.112114.xyz/douyu/421222
❤小饼❤胡八八电视剧,http121701735
【悬疑烧脑解说】你值得拥有,http://epg.112114.xyz/douyu/8790357
电影的直播间,http://epg.112114.xyz/douyu/9544628
【阿木】解读高分电影,http://epg.112114.xyz/douyu/532050
指缝君看大片,http://epg.112114.xyz/douyu/9647834
祝晓晗的直播间,http://epg.112114.xyz/douyu/9575293
【鸡哥】一个就是一个人生,http://epg.112114.xyz/douyu/5067952
超美竹公子谈话书,http://epg.112114.xyz/douyu/8887432
【蓝星人】谜团的神秘未解团,http://epg.112114.xyz/douyu/9431727
二次元fans鹿鹿~鹿鹿陪你看动漫！,http://epg.112114.xyz/douyu/8661526
每日深度解说经典电影。每天惊奇不断,http://epg.112114.xyz/douyu/8758482
【恐怖电影】小岛理解下的恐怖电影,http://epg.112114.xyz/douyu/9390955
鹏友说电影、一起看电影,http://epg.112114.xyz/douyu/9445244
新主播~进来看甜妹,http://epg.112114.xyz/douyu/9915531
【超清3】人气港天地,http://epg.112114.xyz/douyu/5261342
电影冷知识的直播间,http://epg.112114.xyz/douyu/9660835
是天才还是穿越,http://epg.112114.xyz/douyu/8662915
来呀官人,都是你的梦,http://epg.112114.xyz/douyu/9986305
♥卡面来打♥,http://epg.112114.xyz/douyu/1218414
【娜娜酱】带你一起看动漫,http://epg.112114.xyz/douyu/9445557
【快看张长】带你看各地悬疑电影,http://g.112114.xyz/douyu/8413226
秀侃才娱乐,http://epg.112114.xyz/douyu/9382873
【游拿6WQ萌版】送给你！1,http://g.11214.xyz/dou10785367
范闲4K超清、下饭神剧,http://epg.112114.xyz/douyu/9633542
小姐姐小乔讲电影,http://epg.112114.xyz/douyu/8413908
挖沟连彭沟长的直播间,http://epg.112114.xyz/douyu/8413092
菠萝说电影,http://epg.112114.xyz/douyu/3714736
【苏八拉西】快乐搞笑吐槽电影,http://epg.112114.xyz/douyu/97643
新版Q版进游发4000真冲新区秒榜.1,http://epg.112114.xyz/douyu/10875064
珞珞说电影,http://epg.112114.xyz/douyu/3718888
晓麦带你看电影453963,http://epg.112114.xyz/douyu/453963
【崽崽】创意脑电影洞大开,http://epg.112114.xyz/douyu/8325511
小儛陪你聊电影,http://epg.112114.xyz/douyu/8362978
❤悬疑❤️恐怖❤️鬼片❤️凌晨❤️搞笑,http://epg.112114.xyz/douyu/5581257
猪侃弟电影,http://epg.112114.xyz/douyu/8862501
〖小瑟瑟西游房〗三部曲86版+续集+后传,http://epg.112114.xyz/douyu/5472438
【速看】码哥出品,必是精品！,http://epg.112114.xyz/douyu/8821892
爱电影更爱你！,http://epg.112114.xyz/douyu/549693
【吐槽】烂片的克星,老邪入驻啦,http://epg.112114.xyz/douyu/9222870
罗休休的爆笑校园,http://epg.112114.xyz/douyu/9403178
屁屁鸭和他的朋友们,http://epg.112114.xyz/douyu/9461930
进来知识涨,科普小短片,http://epg.112114.xyz/douyu/1732550
【超清2】热门港剧天地,http://epg.112114.xyz/douyu/5522351
人形自走变声器日配声优,http://epg.112114.xyz/douyu/8896100
经典超清剧情,http://epg.112114.xyz/douyu/9639508
将军侃片的直播间,http://epg.112114.xyz/douyu/8529736
张开嘴吃我安利啦,http://epg.112114.xyz/douyu/9184833
驴哥解说最奇葩的电影,http://epg.112114.xyz/douyu/5376478
【表妹】国产青春动画喜剧轮播,http://epg.112114.xyz/douyu/5423
吐槽什幺东西！都吐槽！,http://epg.112114.xyz/douyu/9540113
慵懒守夜女频漫画,http://epg.112114.xyz/douyu/8842108
腰子和伦巴,http://epg.112114.xyz/douyu/6899895
【六小龄童】你挑着担子,我牵着马,http://epg.112114.xyz/douyu/8953746
【粤语频道】电影点播,http://epg.112114.xyz/douyu/2466104
傲娇的超级赛亚人的直播间,http://epg.112114.xyz/douyu/4373285
机智帅气的一炫君的直播间,http://epg.112114.xyz/douyu/3705472
【高清喜剧电视剧】轮播♥,http://epg.112114.xyz/douyu/5429211
✨十三香✨经典动作游戏,http://epg112114.xyz/douyu/4870914
【经典】华堂留客看惊鸿,http://epg.112114.xyz/douyu/7314294
【果条】偶看,http://epg.112114.xyz/douyu/6785471
【漫漫60帧】爱情喜剧电影,http://epg.112114.xyz/douyu/5403257
✨✨✨蟹蟹！端午节快乐✨✨✨,http://epg.112114.xyz/douyu/7528160
江户川柯南,是一个蒸蛋。,http://epg.112114.xyz/douyu/5377297
全程爆笑,高能不止,http://epg.112114.xyz/douyu/505667
